State,District,Latitude,Longitude,ResolvedLocation,CoordinateSource,Year,Rainfall,Temperature,WeatherAggregation,WeatherDataSource
Karnataka,Udupi,13.522149514093462,74.87521285794242,Udupi,geoBoundaries India ADM2 centroid,2020,3776.7,27.29,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Karnataka,Udupi,13.522149514093462,74.87521285794242,Udupi,geoBoundaries India ADM2 centroid,2021,4436.8,26.6,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Karnataka,Udupi,13.522149514093462,74.87521285794242,Udupi,geoBoundaries India ADM2 centroid,2022,3873.0,26.4,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Karnataka,Udupi,13.522149514093462,74.87521285794242,Udupi,geoBoundaries India ADM2 centroid,2023,2662.9,27.28,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Bihar,Saran,25.913214622510562,84.81564111334738,Saran,geoBoundaries India ADM2 centroid,2013,1224.3,24.91,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Bihar,Saran,25.913214622510562,84.81564111334738,Saran,geoBoundaries India ADM2 centroid,2014,963.8,25.07,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Bihar,Saran,25.913214622510562,84.81564111334738,Saran,geoBoundaries India ADM2 centroid,2015,863.5,25.69,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Bihar,Saran,25.913214622510562,84.81564111334738,Saran,geoBoundaries India ADM2 centroid,2016,1229.2,26.03,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Bihar,Saran,25.913214622510562,84.81564111334738,Saran,geoBoundaries India ADM2 centroid,2017,1446.1,25.34,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Bihar,Saran,25.913214622510562,84.81564111334738,Saran,geoBoundaries India ADM2 centroid,2018,970.4,25.21,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Bihar,Saran,25.913214622510562,84.81564111334738,Saran,geoBoundaries India ADM2 centroid,2019,1308.5,25.34,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Bihar,Saran,25.913214622510562,84.81564111334738,Saran,geoBoundaries India ADM2 centroid,2020,1686.1,24.33,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Bihar,Saran,25.913214622510562,84.81564111334738,Saran,geoBoundaries India ADM2 centroid,2021,1869.4,24.89,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Bihar,Saran,25.913214622510562,84.81564111334738,Saran,geoBoundaries India ADM2 centroid,2022,1173.2,24.88,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Bihar,Saran,25.913214622510562,84.81564111334738,Saran,geoBoundaries India ADM2 centroid,2023,1196.3,25.44,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Kaushambi,25.497477705937275,81.41806298228751,Kaushambi,geoBoundaries India ADM2 centroid,2013,1273.1,25.17,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Kaushambi,25.497477705937275,81.41806298228751,Kaushambi,geoBoundaries India ADM2 centroid,2014,847.8,25.34,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Kaushambi,25.497477705937275,81.41806298228751,Kaushambi,geoBoundaries India ADM2 centroid,2015,771.2,25.96,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Kaushambi,25.497477705937275,81.41806298228751,Kaushambi,geoBoundaries India ADM2 centroid,2016,1045.8,26.35,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Kaushambi,25.497477705937275,81.41806298228751,Kaushambi,geoBoundaries India ADM2 centroid,2017,994.2,26.24,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Kaushambi,25.497477705937275,81.41806298228751,Kaushambi,geoBoundaries India ADM2 centroid,2018,1202.4,26.0,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Kaushambi,25.497477705937275,81.41806298228751,Kaushambi,geoBoundaries India ADM2 centroid,2019,1498.7,25.82,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Kaushambi,25.497477705937275,81.41806298228751,Kaushambi,geoBoundaries India ADM2 centroid,2020,1178.0,25.05,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Kaushambi,25.497477705937275,81.41806298228751,Kaushambi,geoBoundaries India ADM2 centroid,2021,1299.1,25.23,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Kaushambi,25.497477705937275,81.41806298228751,Kaushambi,geoBoundaries India ADM2 centroid,2022,1089.7,25.82,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Kaushambi,25.497477705937275,81.41806298228751,Kaushambi,geoBoundaries India ADM2 centroid,2023,979.3,25.44,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Varanasi,25.38869795669767,82.91767105175711,Varanasi,geoBoundaries India ADM2 centroid,2013,966.8,25.08,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Varanasi,25.38869795669767,82.91767105175711,Varanasi,geoBoundaries India ADM2 centroid,2014,775.3,25.31,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Varanasi,25.38869795669767,82.91767105175711,Varanasi,geoBoundaries India ADM2 centroid,2015,859.9,25.85,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Varanasi,25.38869795669767,82.91767105175711,Varanasi,geoBoundaries India ADM2 centroid,2016,1135.5,26.02,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Varanasi,25.38869795669767,82.91767105175711,Varanasi,geoBoundaries India ADM2 centroid,2017,1096.5,25.89,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Varanasi,25.38869795669767,82.91767105175711,Varanasi,geoBoundaries India ADM2 centroid,2018,1178.2,25.67,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Varanasi,25.38869795669767,82.91767105175711,Varanasi,geoBoundaries India ADM2 centroid,2019,1546.9,25.78,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Varanasi,25.38869795669767,82.91767105175711,Varanasi,geoBoundaries India ADM2 centroid,2020,1600.7,24.93,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Varanasi,25.38869795669767,82.91767105175711,Varanasi,geoBoundaries India ADM2 centroid,2021,1596.7,25.14,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Varanasi,25.38869795669767,82.91767105175711,Varanasi,geoBoundaries India ADM2 centroid,2022,1128.4,25.82,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Uttar Pradesh,Varanasi,25.38869795669767,82.91767105175711,Varanasi,geoBoundaries India ADM2 centroid,2023,1067.1,25.69,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Gujarat,Surat,21.262249920894366,73.06937941690983,Surat,geoBoundaries India ADM2 centroid,2013,1822.0,26.68,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Gujarat,Surat,21.262249920894366,73.06937941690983,Surat,geoBoundaries India ADM2 centroid,2014,838.2,27.35,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Gujarat,Surat,21.262249920894366,73.06937941690983,Surat,geoBoundaries India ADM2 centroid,2015,836.8,27.2,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Gujarat,Surat,21.262249920894366,73.06937941690983,Surat,geoBoundaries India ADM2 centroid,2016,962.0,27.07,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Gujarat,Surat,21.262249920894366,73.06937941690983,Surat,geoBoundaries India ADM2 centroid,2017,1110.7,27.42,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Gujarat,Surat,21.262249920894366,73.06937941690983,Surat,geoBoundaries India ADM2 centroid,2018,857.8,27.99,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Gujarat,Surat,21.262249920894366,73.06937941690983,Surat,geoBoundaries India ADM2 centroid,2019,1571.8,27.51,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Gujarat,Surat,21.262249920894366,73.06937941690983,Surat,geoBoundaries India ADM2 centroid,2020,1245.5,27.58,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Gujarat,Surat,21.262249920894366,73.06937941690983,Surat,geoBoundaries India ADM2 centroid,2021,1588.2,27.21,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Gujarat,Surat,21.262249920894366,73.06937941690983,Surat,geoBoundaries India ADM2 centroid,2022,1434.1,27.15,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Gujarat,Surat,21.262249920894366,73.06937941690983,Surat,geoBoundaries India ADM2 centroid,2023,1093.6,27.48,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Umaria,23.55386507564919,80.97226374564003,Umaria,geoBoundaries India ADM2 centroid,2013,1236.3,24.03,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Umaria,23.55386507564919,80.97226374564003,Umaria,geoBoundaries India ADM2 centroid,2014,1027.4,24.26,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Umaria,23.55386507564919,80.97226374564003,Umaria,geoBoundaries India ADM2 centroid,2015,998.7,24.5,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Umaria,23.55386507564919,80.97226374564003,Umaria,geoBoundaries India ADM2 centroid,2016,1462.4,24.97,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Umaria,23.55386507564919,80.97226374564003,Umaria,geoBoundaries India ADM2 centroid,2017,1176.4,25.52,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Umaria,23.55386507564919,80.97226374564003,Umaria,geoBoundaries India ADM2 centroid,2018,1224.8,25.37,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Umaria,23.55386507564919,80.97226374564003,Umaria,geoBoundaries India ADM2 centroid,2019,1498.3,25.13,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Umaria,23.55386507564919,80.97226374564003,Umaria,geoBoundaries India ADM2 centroid,2020,1330.7,24.5,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Umaria,23.55386507564919,80.97226374564003,Umaria,geoBoundaries India ADM2 centroid,2021,1214.0,24.69,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Umaria,23.55386507564919,80.97226374564003,Umaria,geoBoundaries India ADM2 centroid,2022,1278.2,25.06,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Madhya Pradesh,Umaria,23.55386507564919,80.97226374564003,Umaria,geoBoundaries India ADM2 centroid,2023,1181.7,24.82,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Assam,Dhemaji,27.574113623764195,94.76343796974326,Dhemaji,geoBoundaries India ADM2 centroid,2013,2626.6,23.24,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Assam,Dhemaji,27.574113623764195,94.76343796974326,Dhemaji,geoBoundaries India ADM2 centroid,2014,2372.2,23.36,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Assam,Dhemaji,27.574113623764195,94.76343796974326,Dhemaji,geoBoundaries India ADM2 centroid,2015,2645.8,23.16,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Assam,Dhemaji,27.574113623764195,94.76343796974326,Dhemaji,geoBoundaries India ADM2 centroid,2016,2693.5,23.35,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Assam,Dhemaji,27.574113623764195,94.76343796974326,Dhemaji,geoBoundaries India ADM2 centroid,2017,3714.3,23.03,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Assam,Dhemaji,27.574113623764195,94.76343796974326,Dhemaji,geoBoundaries India ADM2 centroid,2018,3615.4,22.54,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Assam,Dhemaji,27.574113623764195,94.76343796974326,Dhemaji,geoBoundaries India ADM2 centroid,2019,3800.3,22.75,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Assam,Dhemaji,27.574113623764195,94.76343796974326,Dhemaji,geoBoundaries India ADM2 centroid,2020,3886.7,22.65,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Assam,Dhemaji,27.574113623764195,94.76343796974326,Dhemaji,geoBoundaries India ADM2 centroid,2021,2465.4,23.2,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Assam,Dhemaji,27.574113623764195,94.76343796974326,Dhemaji,geoBoundaries India ADM2 centroid,2022,4671.4,22.57,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Assam,Dhemaji,27.574113623764195,94.76343796974326,Dhemaji,geoBoundaries India ADM2 centroid,2023,4257.1,22.92,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tripura,Gomati,23.520677564038273,91.63393778534265,Gomati,geoBoundaries India ADM2 centroid,2013,2063.1,24.79,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tripura,Gomati,23.520677564038273,91.63393778534265,Gomati,geoBoundaries India ADM2 centroid,2014,1490.2,25.1,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tripura,Gomati,23.520677564038273,91.63393778534265,Gomati,geoBoundaries India ADM2 centroid,2015,2365.3,24.85,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
Tripura,Gomati,23.520677564038273,91.63393778534265,Gomati,geoBoundaries India ADM2 centroid,2016,2317.1,25.17,Calendar year; proxy for DES reporting year starting this year,Open-Meteo Historical Weather API
